date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:33:20	9962/9962	---M--	200	added ('OK')	application/pdf	date:Tue,%2011%20Mar%202025%2013:33:20%20GMT	https://mini-ielts.com/1463/print/reading/sir-francis-ronalds-and-telegraph	C:/My%20Web%20Sites/test/mini-ielts.com/1463/print/reading/sir-francis-ronalds-and-telegraph.pdf	(from https://mini-ielts.com/1463/reading/sir-francis-ronalds-and-telegraph)
20:33:21	9473/9473	---M--	200	added ('OK')	application/pdf	date:Tue,%2011%20Mar%202025%2010:48:15%20GMT	https://mini-ielts.com/1462/print/reading/revolutions-in-mapping	C:/My%20Web%20Sites/test/mini-ielts.com/1462/print/reading/revolutions-in-mapping.pdf	(from https://mini-ielts.com/1462/reading/revolutions-in-mapping)
20:33:21	8575/8575	---M--	200	added ('OK')	application/pdf	date:Tue,%2011%20Mar%202025%2013:33:21%20GMT	https://mini-ielts.com/1461/print/reading/becoming-an-expert	C:/My%20Web%20Sites/test/mini-ielts.com/1461/print/reading/becoming-an-expert.pdf	(from https://mini-ielts.com/1461/reading/becoming-an-expert)
20:33:21	9442/9442	---M--	200	added ('OK')	application/pdf	date:Tue,%2011%20Mar%202025%2008:15:26%20GMT	https://mini-ielts.com/1460/print/reading/the-origin-of-ancient-writing	C:/My%20Web%20Sites/test/mini-ielts.com/1460/print/reading/the-origin-of-ancient-writing.pdf	(from https://mini-ielts.com/1460/reading/the-origin-of-ancient-writing)
20:33:22	8984/8984	---M--	200	added ('OK')	application/pdf	date:Tue,%2011%20Mar%202025%2013:33:22%20GMT	https://mini-ielts.com/1456/print/reading/olive-oil-production-	C:/My%20Web%20Sites/test/mini-ielts.com/1456/print/reading/olive-oil-production-.pdf	(from https://mini-ielts.com/1456/reading/olive-oil-production-)
20:33:22	9485/9485	---M--	200	added ('OK')	application/pdf	date:Tue,%2011%20Mar%202025%2013:33:22%20GMT	https://mini-ielts.com/1455/print/reading/the-can--a-brief-history-lesson	C:/My%20Web%20Sites/test/mini-ielts.com/1455/print/reading/the-can--a-brief-history-lesson.pdf	(from https://mini-ielts.com/1455/reading/the-can--a-brief-history-lesson)
20:33:23	8856/8856	---M--	200	added ('OK')	application/pdf	date:Mon,%2010%20Mar%202025%2015:09:17%20GMT	https://mini-ielts.com/1454/print/reading/sponging-dolphins	C:/My%20Web%20Sites/test/mini-ielts.com/1454/print/reading/sponging-dolphins.pdf	(from https://mini-ielts.com/1454/reading/sponging-dolphins)
20:33:23	68282/68282	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:33:22%20GMT	https://mini-ielts.com/reading?page=15	C:/My%20Web%20Sites/test/mini-ielts.com/reading5760.html	(from https://mini-ielts.com/reading?page=11)
20:33:23	43410/43410	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:33:23%20GMT	https://mini-ielts.com/1398/reading/inside-the-mind-of-a-fan-how-watching-sport-affects-the-brain	C:/My%20Web%20Sites/test/mini-ielts.com/1398/reading/inside-the-mind-of-a-fan-how-watching-sport-affects-the-brain.html	(from https://mini-ielts.com/reading?page=11)
20:33:24	16669/16669	---M--	200	added ('OK')	image/jpeg	etag:%22ee77e4cbf366da1:0%22	http://images.mini-ielts.com/images/2022/14/how-watching-sport-affects-the-brain_resized.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/2022/14/how-watching-sport-affects-the-brain_resized.jpg	(from https://mini-ielts.com/reading?page=11)
20:33:24	61767/61767	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:33:23%20GMT	https://mini-ielts.com/1398/view-solution/reading/inside-the-mind-of-a-fan-how-watching-sport-affects-the-brain	C:/My%20Web%20Sites/test/mini-ielts.com/1398/view-solution/reading/inside-the-mind-of-a-fan-how-watching-sport-affects-the-brain.html	(from https://mini-ielts.com/reading?page=11)
20:33:24	44383/44383	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:33:24%20GMT	https://mini-ielts.com/1397/reading/tickling-and-laughter	C:/My%20Web%20Sites/test/mini-ielts.com/1397/reading/tickling-and-laughter.html	(from https://mini-ielts.com/reading?page=11)
20:33:29	79837/79837	---M--	200	added ('OK')	image/jpeg	etag:%22cb681accf366da1:0%22	http://images.mini-ielts.com/images/2022/14/tickling-and-laughter.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/2022/14/tickling-and-laughter.jpg	(from https://mini-ielts.com/reading?page=11)
20:33:29	62712/62712	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:33:25%20GMT	https://mini-ielts.com/1397/view-solution/reading/tickling-and-laughter	C:/My%20Web%20Sites/test/mini-ielts.com/1397/view-solution/reading/tickling-and-laughter.html	(from https://mini-ielts.com/reading?page=11)
20:33:29	43119/43119	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:33:28%20GMT	https://mini-ielts.com/1396/reading/researcher-on-the-tree-crown	C:/My%20Web%20Sites/test/mini-ielts.com/1396/reading/researcher-on-the-tree-crown.html	(from https://mini-ielts.com/reading?page=11)
20:33:33	67182/67182	---M--	200	added ('OK')	image/jpeg	etag:%2247dff4cbf366da1:0%22	http://images.mini-ielts.com/images/2022/14/researcher-on-the-tree-crown_resized.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/2022/14/researcher-on-the-tree-crown_resized.jpg	(from https://mini-ielts.com/reading?page=11)
20:33:33	61278/61278	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:33:30%20GMT	https://mini-ielts.com/1396/view-solution/reading/researcher-on-the-tree-crown	C:/My%20Web%20Sites/test/mini-ielts.com/1396/view-solution/reading/researcher-on-the-tree-crown.html	(from https://mini-ielts.com/reading?page=11)
20:33:33	41591/41591	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:33:32%20GMT	https://mini-ielts.com/1395/reading/the-adolescents	C:/My%20Web%20Sites/test/mini-ielts.com/1395/reading/the-adolescents.html	(from https://mini-ielts.com/reading?page=11)
20:33:34	6913/6913	---M--	200	added ('OK')	image/jpeg	etag:%22e3f4ccf366da1:0%22	http://images.mini-ielts.com/images/2022/14/the-adolescents_resized.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/2022/14/the-adolescents_resized.jpg	(from https://mini-ielts.com/reading?page=11)
20:33:34	60296/60296	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:33:34%20GMT	https://mini-ielts.com/1395/view-solution/reading/the-adolescents	C:/My%20Web%20Sites/test/mini-ielts.com/1395/view-solution/reading/the-adolescents.html	(from https://mini-ielts.com/reading?page=11)
20:33:34	42441/42441	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:33:34%20GMT	https://mini-ielts.com/1394/reading/the-impact-of-environment-to-children	C:/My%20Web%20Sites/test/mini-ielts.com/1394/reading/the-impact-of-environment-to-children.html	(from https://mini-ielts.com/reading?page=11)
20:33:36	26809/26809	---M--	200	added ('OK')	image/jpeg	etag:%22a7b3cccf366da1:0%22	http://images.mini-ielts.com/images/2022/14/the-impact-of-environment-to-children_resized.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/2022/14/the-impact-of-environment-to-children_resized.jpg	(from https://mini-ielts.com/reading?page=11)
20:33:36	60854/60854	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:33:34%20GMT	https://mini-ielts.com/1394/view-solution/reading/the-impact-of-environment-to-children	C:/My%20Web%20Sites/test/mini-ielts.com/1394/view-solution/reading/the-impact-of-environment-to-children.html	(from https://mini-ielts.com/reading?page=11)
20:33:36	43452/43452	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:33:36%20GMT	https://mini-ielts.com/1393/reading/elnino-and-seabirds	C:/My%20Web%20Sites/test/mini-ielts.com/1393/reading/elnino-and-seabirds.html	(from https://mini-ielts.com/reading?page=11)
20:33:37	5019/5019	---M--	200	added ('OK')	image/jpeg	etag:%221941dfcbf366da1:0%22	http://images.mini-ielts.com/images/2022/14/elnino-and-seabirds_thumbpad.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/2022/14/elnino-and-seabirds_thumbpad.jpg	(from https://mini-ielts.com/reading?page=11)
20:33:37	62821/62821	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:33:37%20GMT	https://mini-ielts.com/1393/view-solution/reading/elnino-and-seabirds	C:/My%20Web%20Sites/test/mini-ielts.com/1393/view-solution/reading/elnino-and-seabirds.html	(from https://mini-ielts.com/reading?page=11)
20:33:38	43397/43397	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:33:37%20GMT	https://mini-ielts.com/1392/reading/the-sound-of-dolphin	C:/My%20Web%20Sites/test/mini-ielts.com/1392/reading/the-sound-of-dolphin.html	(from https://mini-ielts.com/reading?page=11)
20:33:40	45120/45120	---M--	200	added ('OK')	image/jpeg	etag:%22a1e514ccf366da1:0%22	http://images.mini-ielts.com/images/2022/14/the-sound-of-dolphin_resized.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/2022/14/the-sound-of-dolphin_resized.jpg	(from https://mini-ielts.com/reading?page=11)
20:33:40	62387/62387	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:33:38%20GMT	https://mini-ielts.com/1392/view-solution/reading/the-sound-of-dolphin	C:/My%20Web%20Sites/test/mini-ielts.com/1392/view-solution/reading/the-sound-of-dolphin.html	(from https://mini-ielts.com/reading?page=11)
20:33:40	44511/44511	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:33:39%20GMT	https://mini-ielts.com/1391/reading/tele-working	C:/My%20Web%20Sites/test/mini-ielts.com/1391/reading/tele-working.html	(from https://mini-ielts.com/reading?page=11)
20:33:41	16920/16920	---M--	200	added ('OK')	image/jpeg	etag:%22d69bfccbf366da1:0%22	http://images.mini-ielts.com/images/2022/14/teleworking-8-aprile_resized.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/2022/14/teleworking-8-aprile_resized.jpg	(from https://mini-ielts.com/reading?page=11)
20:33:41	63441/63441	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:33:40%20GMT	https://mini-ielts.com/1391/view-solution/reading/tele-working	C:/My%20Web%20Sites/test/mini-ielts.com/1391/view-solution/reading/tele-working.html	(from https://mini-ielts.com/reading?page=11)
20:33:41	43180/43180	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:33:40%20GMT	https://mini-ielts.com/1390/reading/coral-reefs	C:/My%20Web%20Sites/test/mini-ielts.com/1390/reading/coral-reefs.html	(from https://mini-ielts.com/reading?page=11)
20:33:43	24104/24104	---M--	200	added ('OK')	image/jpeg	etag:%224df8d4cbf366da1:0%22	http://images.mini-ielts.com/images/2022/14/coral-reefs_resized.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/2022/14/coral-reefs_resized.jpg	(from https://mini-ielts.com/reading?page=11)
20:33:43	62162/62162	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:33:41%20GMT	https://mini-ielts.com/1390/view-solution/reading/coral-reefs	C:/My%20Web%20Sites/test/mini-ielts.com/1390/view-solution/reading/coral-reefs.html	(from https://mini-ielts.com/reading?page=11)
20:33:43	9358/9358	---M--	200	added ('OK')	application/pdf	date:Mon,%2010%20Mar%202025%2017:39:54%20GMT	https://mini-ielts.com/1450/print/reading/childrens-comprehension	C:/My%20Web%20Sites/test/mini-ielts.com/1450/print/reading/childrens-comprehension.pdf	(from https://mini-ielts.com/1450/reading/childrens-comprehension)
20:33:43	38759/38759	---M--	200	added ('OK')	application/pdf	date:Mon,%2010%20Mar%202025%2017:43:45%20GMT	https://mini-ielts.com/1444/print/reading/nature-works-polylactic-acid	C:/My%20Web%20Sites/test/mini-ielts.com/1444/print/reading/nature-works-polylactic-acid.pdf	(from https://mini-ielts.com/1444/reading/nature-works-polylactic-acid)
20:33:45	29112/29112	---M--	200	added ('OK')	image/png	etag:%226a233bb0f366da1:0%22	http://images.mini-ielts.com/images/11111.png	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/11111.png	(from https://mini-ielts.com/1444/reading/nature-works-polylactic-acid)
20:33:45	9714/9714	---M--	200	added ('OK')	application/pdf	date:Mon,%2010%20Mar%202025%2017:54:59%20GMT	https://mini-ielts.com/1449/print/reading/marketing-and-mind-control	C:/My%20Web%20Sites/test/mini-ielts.com/1449/print/reading/marketing-and-mind-control.pdf	(from https://mini-ielts.com/1449/reading/marketing-and-mind-control)
20:33:45	8717/8717	---M--	200	added ('OK')	application/pdf	date:Mon,%2010%20Mar%202025%2017:42:07%20GMT	https://mini-ielts.com/1439/print/reading/multitasks	C:/My%20Web%20Sites/test/mini-ielts.com/1439/print/reading/multitasks.pdf	(from https://mini-ielts.com/1439/reading/multitasks)
20:33:45	8227/8227	---M--	200	added ('OK')	application/pdf	date:Mon,%2010%20Mar%202025%2016:51:05%20GMT	https://mini-ielts.com/1448/print/reading/skyscraper-farming	C:/My%20Web%20Sites/test/mini-ielts.com/1448/print/reading/skyscraper-farming.pdf	(from https://mini-ielts.com/1448/reading/skyscraper-farming)
20:33:46	8555/8555	---M--	200	added ('OK')	application/pdf	date:Mon,%2010%20Mar%202025%2016:16:56%20GMT	https://mini-ielts.com/1447/print/reading/the-pesticide-free-village	C:/My%20Web%20Sites/test/mini-ielts.com/1447/print/reading/the-pesticide-free-village.pdf	(from https://mini-ielts.com/1447/reading/the-pesticide-free-village)
20:33:46	8506/8506	---M--	200	added ('OK')	application/pdf	date:Mon,%2010%20Mar%202025%2014:30:56%20GMT	https://mini-ielts.com/1446/print/reading/the-cane-toad-in-australia	C:/My%20Web%20Sites/test/mini-ielts.com/1446/print/reading/the-cane-toad-in-australia.pdf	(from https://mini-ielts.com/1446/reading/the-cane-toad-in-australia)
20:33:47	8081/8081	---M--	200	added ('OK')	application/pdf	date:Mon,%2010%20Mar%202025%2017:50:53%20GMT	https://mini-ielts.com/1445/print/reading/the-tuatara-of-new-zealand	C:/My%20Web%20Sites/test/mini-ielts.com/1445/print/reading/the-tuatara-of-new-zealand.pdf	(from https://mini-ielts.com/1445/reading/the-tuatara-of-new-zealand)
20:33:47	8123/8123	---M--	200	added ('OK')	application/pdf	date:Mon,%2010%20Mar%202025%2017:44:03%20GMT	https://mini-ielts.com/1440/print/reading/save-the-turtles-leatherback-turtles	C:/My%20Web%20Sites/test/mini-ielts.com/1440/print/reading/save-the-turtles-leatherback-turtles.pdf	(from https://mini-ielts.com/1440/reading/save-the-turtles-leatherback-turtles)
20:33:47	7947/7947	---M--	200	added ('OK')	application/pdf	date:Mon,%2010%20Mar%202025%2017:45:59%20GMT	https://mini-ielts.com/1441/print/reading/a-brief-history-of-tea	C:/My%20Web%20Sites/test/mini-ielts.com/1441/print/reading/a-brief-history-of-tea.pdf	(from https://mini-ielts.com/1441/reading/a-brief-history-of-tea)
20:33:48	10066/10066	---M--	200	added ('OK')	application/pdf	date:Mon,%2010%20Mar%202025%2017:41:31%20GMT	https://mini-ielts.com/1453/print/reading/australias-megafauna-controversy-	C:/My%20Web%20Sites/test/mini-ielts.com/1453/print/reading/australias-megafauna-controversy-.pdf	(from https://mini-ielts.com/1453/reading/australias-megafauna-controversy-)
20:33:48	8413/8413	---M--	200	added ('OK')	application/pdf	date:Mon,%2010%20Mar%202025%2017:41:04%20GMT	https://mini-ielts.com/1452/print/reading/keeping-the-water-away	C:/My%20Web%20Sites/test/mini-ielts.com/1452/print/reading/keeping-the-water-away.pdf	(from https://mini-ielts.com/1452/reading/keeping-the-water-away)
20:33:48	69500/69500	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:33:48%20GMT	https://mini-ielts.com/reading?page=16	C:/My%20Web%20Sites/test/mini-ielts.com/reading42a7.html	(from https://mini-ielts.com/reading?page=12)
20:33:49	40768/40768	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:33:48%20GMT	https://mini-ielts.com/1388/reading/undersea-movement	C:/My%20Web%20Sites/test/mini-ielts.com/1388/reading/undersea-movement.html	(from https://mini-ielts.com/reading?page=12)
20:33:51	45343/45343	---M--	200	added ('OK')	image/jpeg	etag:%22912dcccbf366da1:0%22	http://images.mini-ielts.com/images/2022/13/undersea-movement_resized.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/2022/13/undersea-movement_resized.jpg	(from https://mini-ielts.com/reading?page=12)
20:33:51	59857/59857	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:33:49%20GMT	https://mini-ielts.com/1388/view-solution/reading/undersea-movement	C:/My%20Web%20Sites/test/mini-ielts.com/1388/view-solution/reading/undersea-movement.html	(from https://mini-ielts.com/reading?page=12)
20:33:51	44281/44281	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:33:50%20GMT	https://mini-ielts.com/1387/reading/nature-works-for-nature-work-pla	C:/My%20Web%20Sites/test/mini-ielts.com/1387/reading/nature-works-for-nature-work-pla.html	(from https://mini-ielts.com/reading?page=12)
20:33:52	9992/9992	---M--	200	added ('OK')	image/jpeg	etag:%22bbfbc3cbf366da1:0%22	http://images.mini-ielts.com/images/2022/13/natureworksrgb_resized.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/2022/13/natureworksrgb_resized.jpg	(from https://mini-ielts.com/reading?page=12)
20:33:52	61580/61580	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:33:52%20GMT	https://mini-ielts.com/1387/view-solution/reading/nature-works-for-nature-work-pla	C:/My%20Web%20Sites/test/mini-ielts.com/1387/view-solution/reading/nature-works-for-nature-work-pla.html	(from https://mini-ielts.com/reading?page=12)
20:33:52	42984/42984	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:33:52%20GMT	https://mini-ielts.com/1386/reading/mungo-man	C:/My%20Web%20Sites/test/mini-ielts.com/1386/reading/mungo-man.html	(from https://mini-ielts.com/reading?page=12)
20:33:53	9846/9846	---M--	200	added ('OK')	image/jpeg	etag:%225d83b8cbf366da1:0%22	http://images.mini-ielts.com/images/2022/13/mungo-man.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/2022/13/mungo-man.jpg	(from https://mini-ielts.com/reading?page=12)
20:33:53	62128/62128	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:33:53%20GMT	https://mini-ielts.com/1386/view-solution/reading/mungo-man	C:/My%20Web%20Sites/test/mini-ielts.com/1386/view-solution/reading/mungo-man.html	(from https://mini-ielts.com/reading?page=12)
20:33:54	40303/40303	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:33:53%20GMT	https://mini-ielts.com/1389/reading/alfred-nobel-the-man-behind-the-nobel-prize	C:/My%20Web%20Sites/test/mini-ielts.com/1389/reading/alfred-nobel-the-man-behind-the-nobel-prize.html	(from https://mini-ielts.com/reading?page=12)
20:33:58	92092/92092	---M--	200	added ('OK')	image/jpeg	etag:%22c329bcbf366da1:0%22	http://images.mini-ielts.com/images/2022/13/2784409679871437954954023775899559327162228n_resized.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/2022/13/2784409679871437954954023775899559327162228n_resized.jpg	(from https://mini-ielts.com/reading?page=12)
20:33:58	59998/59998	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:33:54%20GMT	https://mini-ielts.com/1389/view-solution/reading/alfred-nobel-the-man-behind-the-nobel-prize	C:/My%20Web%20Sites/test/mini-ielts.com/1389/view-solution/reading/alfred-nobel-the-man-behind-the-nobel-prize.html	(from https://mini-ielts.com/reading?page=12)
20:33:58	43924/43924	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:33:57%20GMT	https://mini-ielts.com/1385/reading/decision-making-and-happiness	C:/My%20Web%20Sites/test/mini-ielts.com/1385/reading/decision-making-and-happiness.html	(from https://mini-ielts.com/reading?page=12)
20:33:59	15687/15687	---M--	200	added ('OK')	image/jpeg	etag:%22e7541cbf366da1:0%22	http://images.mini-ielts.com/images/2022/12/decision-making-and-happiness_resized.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/2022/12/decision-making-and-happiness_resized.jpg	(from https://mini-ielts.com/reading?page=12)
20:33:59	63057/63057	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:33:58%20GMT	https://mini-ielts.com/1385/view-solution/reading/decision-making-and-happiness	C:/My%20Web%20Sites/test/mini-ielts.com/1385/view-solution/reading/decision-making-and-happiness.html	(from https://mini-ielts.com/reading?page=12)
20:33:59	46558/46558	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:33:58%20GMT	https://mini-ielts.com/1384/reading/sand-dunes	C:/My%20Web%20Sites/test/mini-ielts.com/1384/reading/sand-dunes.html	(from https://mini-ielts.com/reading?page=12)
20:34:04	103416/103416	---M--	200	added ('OK')	image/jpeg	etag:%223906dcbf366da1:0%22	http://images.mini-ielts.com/images/2022/12/sand-dunes_resized.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/2022/12/sand-dunes_resized.jpg	(from https://mini-ielts.com/reading?page=12)
20:34:04	65137/65137	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:34:00%20GMT	https://mini-ielts.com/1384/view-solution/reading/sand-dunes	C:/My%20Web%20Sites/test/mini-ielts.com/1384/view-solution/reading/sand-dunes.html	(from https://mini-ielts.com/reading?page=12)
20:34:04	43421/43421	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:34:03%20GMT	https://mini-ielts.com/1383/reading/brunel-the-practical-prophet	C:/My%20Web%20Sites/test/mini-ielts.com/1383/reading/brunel-the-practical-prophet.html	(from https://mini-ielts.com/reading?page=12)
20:34:05	4224/4224	---M--	200	added ('OK')	image/jpeg	etag:%2215867acbf366da1:0%22	http://images.mini-ielts.com/images/2022/12/sirmarcisambardbrunelbyjamesnorthcote_thumbpad.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/2022/12/sirmarcisambardbrunelbyjamesnorthcote_thumbpad.jpg	(from https://mini-ielts.com/reading?page=12)
20:34:05	62499/62499	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:34:05%20GMT	https://mini-ielts.com/1383/view-solution/reading/brunel-the-practical-prophet	C:/My%20Web%20Sites/test/mini-ielts.com/1383/view-solution/reading/brunel-the-practical-prophet.html	(from https://mini-ielts.com/reading?page=12)
20:34:05	42704/42704	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:34:05%20GMT	https://mini-ielts.com/1382/reading/design-the-mat-and-foot-health	C:/My%20Web%20Sites/test/mini-ielts.com/1382/reading/design-the-mat-and-foot-health.html	(from https://mini-ielts.com/reading?page=12)
20:34:07	14941/14941	---M--	200	added ('OK')	image/jpeg	etag:%2262494bcbf366da1:0%22	http://images.mini-ielts.com/images/2022/12/design-the-mat-and-foot-health_resized.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/2022/12/design-the-mat-and-foot-health_resized.jpg	(from https://mini-ielts.com/reading?page=12)
20:34:07	61716/61716	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:34:05%20GMT	https://mini-ielts.com/1382/view-solution/reading/design-the-mat-and-foot-health	C:/My%20Web%20Sites/test/mini-ielts.com/1382/view-solution/reading/design-the-mat-and-foot-health.html	(from https://mini-ielts.com/reading?page=12)
20:34:07	42101/42101	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:34:06%20GMT	https://mini-ielts.com/1381/reading/pollution-in-the-bay	C:/My%20Web%20Sites/test/mini-ielts.com/1381/reading/pollution-in-the-bay.html	(from https://mini-ielts.com/reading?page=12)
20:34:10	62737/62737	---M--	200	added ('OK')	image/png	etag:%2295464cbf366da1:0%22	http://images.mini-ielts.com/images/2022/12/pollution-in-the-bay_resized.png	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/2022/12/pollution-in-the-bay_resized.png	(from https://mini-ielts.com/reading?page=12)
20:34:10	61015/61015	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:34:07%20GMT	https://mini-ielts.com/1381/view-solution/reading/pollution-in-the-bay	C:/My%20Web%20Sites/test/mini-ielts.com/1381/view-solution/reading/pollution-in-the-bay.html	(from https://mini-ielts.com/reading?page=12)
20:34:10	42405/42405	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:34:09%20GMT	https://mini-ielts.com/1380/reading/movie-of-metropolis	C:/My%20Web%20Sites/test/mini-ielts.com/1380/reading/movie-of-metropolis.html	(from https://mini-ielts.com/reading?page=12)
20:34:14	72738/72738	---M--	200	added ('OK')	image/jpeg	etag:%2253ee53cbf366da1:0%22	http://images.mini-ielts.com/images/2022/12/movie-of-metropolis_resized.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/2022/12/movie-of-metropolis_resized.jpg	(from https://mini-ielts.com/reading?page=12)
20:34:14	61180/61180	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:34:11%20GMT	https://mini-ielts.com/1380/view-solution/reading/movie-of-metropolis	C:/My%20Web%20Sites/test/mini-ielts.com/1380/view-solution/reading/movie-of-metropolis.html	(from https://mini-ielts.com/reading?page=12)
20:34:14	42908/42908	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:34:14%20GMT	https://mini-ielts.com/1379/reading/can-scientists-tell-us-what-happiness-is	C:/My%20Web%20Sites/test/mini-ielts.com/1379/reading/can-scientists-tell-us-what-happiness-is.html	(from https://mini-ielts.com/reading?page=12)
20:34:16	33892/33892	---M--	200	added ('OK')	image/jpeg	etag:%2232c591cbf366da1:0%22	http://images.mini-ielts.com/images/2022/12/what-happiness-is_resized.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/2022/12/what-happiness-is_resized.jpg	(from https://mini-ielts.com/reading?page=12)
20:34:16	62033/62033	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:34:15%20GMT	https://mini-ielts.com/1379/view-solution/reading/can-scientists-tell-us-what-happiness-is	C:/My%20Web%20Sites/test/mini-ielts.com/1379/view-solution/reading/can-scientists-tell-us-what-happiness-is.html	(from https://mini-ielts.com/reading?page=12)
20:34:16	36731/36731	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:34:16%20GMT	https://mini-ielts.com/1378/reading/the-history-of-the-guitar	C:/My%20Web%20Sites/test/mini-ielts.com/1378/reading/the-history-of-the-guitar.html	(from https://mini-ielts.com/reading?page=12)
20:34:18	50804/50804	---M--	200	added ('OK')	image/jpeg	etag:%22209289cbf366da1:0%22	http://images.mini-ielts.com/images/2022/12/the-history-of-the-guitar_resized.jpg	C:/My%20Web%20Sites/test/images.mini-ielts.com/images/2022/12/the-history-of-the-guitar_resized.jpg	(from https://mini-ielts.com/reading?page=12)
20:34:18	57300/57300	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2013:34:16%20GMT	https://mini-ielts.com/1378/view-solution/reading/the-history-of-the-guitar	C:/My%20Web%20Sites/test/mini-ielts.com/1378/view-solution/reading/the-history-of-the-guitar.html	(from https://mini-ielts.com/reading?page=12)
